date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2018-10-01,NA,NA,NA,NA,NA,NA
2018-10-02,NA,NA,NA,NA,NA,NA
2018-10-03,NA,NA,NA,NA,NA,NA
2018-10-04,NA,NA,NA,NA,NA,NA
2018-10-05,NA,NA,NA,NA,NA,NA
2018-10-06,NA,NA,NA,NA,NA,NA
2018-10-07,NA,NA,NA,NA,NA,NA
2018-10-08,NA,NA,NA,NA,NA,NA
2018-10-09,NA,NA,NA,NA,NA,NA
2018-10-10,NA,NA,NA,NA,NA,NA
2018-10-11,NA,NA,NA,NA,NA,NA
2018-10-12,NA,NA,NA,NA,NA,NA
2018-10-13,NA,NA,NA,NA,NA,NA
2018-10-14,NA,NA,NA,NA,NA,NA
2018-10-15,NA,NA,NA,NA,NA,NA
2018-10-16,NA,NA,NA,NA,NA,NA
2018-10-17,NA,NA,NA,NA,NA,NA
2018-10-18,NA,NA,NA,NA,NA,NA
2018-10-19,NA,NA,NA,NA,NA,NA
2018-10-20,NA,NA,NA,NA,NA,NA
2018-10-21,NA,NA,NA,NA,NA,NA
2018-10-22,NA,NA,NA,NA,NA,NA
2018-10-23,NA,NA,NA,NA,NA,NA
2018-10-24,NA,NA,NA,NA,NA,NA
2018-10-25,NA,NA,NA,NA,NA,NA
2018-10-26,NA,NA,NA,NA,NA,NA
2018-10-27,NA,NA,NA,NA,NA,NA
2018-10-28,NA,NA,NA,NA,NA,NA
2018-10-29,NA,NA,NA,NA,NA,NA
2018-10-30,NA,NA,NA,NA,NA,NA
2018-10-31,NA,NA,NA,NA,NA,NA
2018-11-01,NA,NA,NA,NA,NA,NA
2018-11-02,NA,NA,NA,NA,NA,NA
2018-11-03,NA,NA,NA,NA,NA,NA
2018-11-04,NA,NA,NA,NA,NA,NA
2018-11-05,NA,NA,NA,NA,NA,NA
2018-11-06,NA,NA,NA,NA,NA,NA
2018-11-07,NA,NA,NA,NA,NA,NA
2018-11-08,NA,NA,NA,NA,NA,NA
2018-11-09,NA,NA,NA,NA,NA,NA
2018-11-10,NA,NA,NA,NA,NA,NA
2018-11-11,NA,NA,NA,NA,NA,NA
2018-11-12,NA,NA,NA,NA,NA,NA
2018-11-13,NA,NA,NA,NA,NA,NA
2018-11-14,NA,NA,NA,NA,NA,NA
2018-11-15,NA,NA,NA,NA,NA,NA
2018-11-16,NA,NA,NA,NA,NA,NA
2018-11-17,NA,NA,NA,NA,NA,NA
2018-11-18,NA,NA,NA,NA,NA,NA
2018-11-19,NA,NA,NA,NA,NA,NA
2018-11-20,NA,NA,NA,NA,NA,NA
2018-11-21,1.2880435947874298,0.25312447399401944,2,3,0.17169852495223306,0.828301475047767
2018-11-22,1.2086088841493596,0.18947001569553382,2,3,0.25105878229864953,0.7489412177013505
2018-11-23,1.1432187382936172,0.13384773858877633,2,3,0.32040503617276317,0.6795949638272368
2018-11-24,2.2515910580538514,0.8116371032256486,3,4,0.47538113930730247,0.5246188606926976
2018-11-25,2.131871647138933,0.7570003014608037,3,4,0.5434987663289811,0.4565012336710189
2018-11-26,1.7940260097834904,0.5844622617385802,3,4,0.7586080234087422,0.24139197659125777
2018-11-27,1.4319141340907753,0.35901210451353543,2,3,0.039684682835679115,0.9603153171643208
2018-11-28,1.2505998020896225,0.2236232778987071,2,3,0.20847870621106537,0.7915212937889347
2018-11-29,1.1748995207615234,0.16118262969405872,2,3,0.2863256637197092,0.7136743362802909
2018-11-30,1.138385080138858,0.12961066171575375,2,3,0.3256875492916851,0.6743124507083149
2018-12-01,1.1605250309252568,0.1488725155865672,2,3,0.3016731169798294,0.6983268830201705
2018-12-02,1.4027712208849517,0.3384497235936514,2,3,0.06532052807066815,0.9346794719293319
2018-12-03,1.2776841428295003,0.24504917582317054,2,3,0.18176628388252722,0.8182337161174728
2018-12-04,1.1583648535686268,0.14700940169233626,2,3,0.30399592675724557,0.6960040732427544
2018-12-05,1.0798252717673518,0.07679924264685846,2,3,0.3915294073510865,0.6084705926489136
2018-12-06,1.0258450838359408,0.025516744935064666,2,3,0.4554651052513196,0.5445348947486803
2018-12-07,0.9986609549510709,-0.0013399423708764422,2,3,0.48894828416830094,0.5110517158316991
2018-12-08,0.9815273073142537,-0.018645443630992208,2,3,0.5105236627077204,0.4894763372922796
2018-12-09,2.679611551603461,0.9856718405859066,3,4,0.25840589651500534,0.7415941034849947
2018-12-10,6.3019450028531825,1.8408583163616146,4,5,0.19221476692448428,0.8077852330755158
2018-12-11,2.9996546134101156,1.0984971531769787,3,4,0.11774260156665484,0.8822573984333452
2018-12-12,2.4641469448594977,0.9018456806055338,3,4,0.36291492551671045,0.6370850744832895
2018-12-13,2.3938676111253936,0.872910305324874,3,4,0.39898967801747803,0.601010321982522
2018-12-14,10.3566464447685,2.3376284821860347,5,6,0.572873887186201,0.427126112813799
2018-12-15,10.906515634281456,2.3893603752579757,5,6,0.5083779122467016,0.4916220877532984
2018-12-16,3.8869472132835834,1.357624071454637,4,5,0.7946799368359423,0.2053200631640577
2018-12-17,2.3558875340089593,0.8569175286605356,3,4,0.4189284365222512,0.5810715634777488
